ra,dec,apflux_r_0.5arcsec,apflux_r_0.75arcsec,apflux_r_1.0arcsec,apflux_r_1.5arcsec,apflux_r_2.0arcsec,apflux_r_3.5arcsec,apflux_r_5.0arcsec
0.069060205,-23.88947856,5.8133,10.7087,14.7717,18.981,20.4735,22.5952,23.9022
0.070172649,17.52420765,20.3687,36.4948,50.0059,65.8223,72.2669,77.6097,79.4238
0.072726087,-0.467462408,10.3333,20.0247,28.919,38.6292,41.9317,44.4564,45.4976
0.072786005,-0.467287277,14.5864,24.8903,32.3151,39.4943,42.1571,44.4327,45.4873
0.074362131,3.144677629,23.3855,38.4654,48.3351,57.3347,60.7076,63.4636,64.5022
0.07755233,-45.37467939,44.9625,82.5682,115.0649,153.5462,170.2691,185.9962,190.0095
0.078902237,16.76860873,5.6266,9.5123,12.2056,14.6216,15.4401,16.9461,21.2678
0.080563841,-5.780041102,10.2193,17.8317,23.7132,29.7823,31.9881,33.6918,34.5159
0.081895283,-39.3592285,4.6222,9.345,14.5454,22.704,26.6481,29.7782,30.8711
0.082141243,-39.35912393,7.2705,13.2008,18.3648,24.6627,27.445,29.8561,30.9662
0.082723441,-40.8912468,19.7611,35.8806,51.0198,71.0255,78.1963,82.5394,83.8518
0.082780149,-40.8914434,24.4459,43.9406,59.3317,74.1284,78.9896,82.5973,83.7826
0.084687621,-51.02550486,2.9685,5.6362,8.0579,10.8056,11.8425,12.8094,13.674
0.084803062,-51.02531536,3.6216,6.2628,8.4338,10.919,11.8408,12.7551,13.7076
0.087521373,-62.70175852,3.8677,6.939,9.5058,12.3892,13.541,14.7085,15.6781
0.088396358,-9.469684115,4.8833,9.9058,15.701,26.2896,31.9629,35.53,36.8298
0.088584151,-9.469784827,7.7021,14.8605,21.7646,29.4754,32.3955,35.4995,37.0634
0.089856445,-63.75395403,17.9806,31.2748,41.7616,53.7651,58.7054,62.4629,63.6687
0.090028613,21.22306543,27.9304,52.386,75.1715,106.1542,121.9309,137.3224,141.016
0.095441675,-33.75774129,19.722,35.5104,48.5527,63.0645,68.8497,74.3499,76.7698
0.097141383,-52.79306417,3.5453,6.8702,10.1718,14.548,16.3593,17.946,18.7211
0.097349246,-52.79315687,5.2409,9.1834,12.187,15.3279,16.64,18.0143,18.6854
0.09959045,-0.776059324,73.1088,125.383,164.2488,202.8948,216.3061,226.663,229.2607
0.100287389,1.579558009,4.3665,7.9243,10.7859,13.6188,14.5657,15.7737,16.9552
0.100313312,1.579727732,4.5448,7.9141,10.6039,13.4935,14.5065,15.7089,16.9516
0.108947207,-34.51871615,6.0313,11.6236,16.7971,22.8769,25.2901,27.3993,28.273
0.10904895,-34.51857589,7.697,13.5722,18.2602,23.3827,25.4784,27.4206,28.304
0.110790415,-8.644428987,2.7929,5.4978,8.3498,12.757,15.0268,17.3363,18.3952
0.115399716,-57.36942343,5.1498,9.2387,12.6364,16.2258,17.4946,18.679,19.348
0.117908563,-69.34547807,1.796,3.421,4.9421,6.8339,7.6429,8.4541,9.0921
0.120072165,20.44873497,5.5804,10.7013,15.6777,23.2917,27.5194,31.8014,33.4069
0.120111108,20.44891625,3.9782,8.088,12.7193,21.0625,26.3745,31.7541,33.5368
0.120526397,-78.03846076,4.0519,8.1078,12.4145,19.1432,23.0177,27.4383,28.7834
0.12085857,-78.03831056,4.998,9.568,13.9196,20.0819,23.5339,27.5441,28.8477
0.125061422,-76.72049117,1.7065,3.1451,4.4019,6.0036,6.9001,9.1805,20.7599
0.126211653,-46.16335108,17.6972,31.4469,41.7211,51.2666,54.6117,57.4976,58.5126
0.126548222,-0.049293994,7.3766,13.0809,17.6759,22.6292,24.4812,26.0582,26.8664
0.127409909,-70.77177807,8.1353,15.8788,23.6253,34.5023,39.4541,43.4861,44.6106
0.127572884,-70.77191793,10.7697,19.7004,27.2619,36.0549,39.9727,43.5419,44.6198
0.13421552,-60.7531048,24.9906,41.7425,53.069,63.3469,66.9801,69.9501,70.959
0.139087541,-68.15950287,2.0187,3.8855,5.8313,8.8002,10.2007,11.8084,12.8527
0.139629587,-68.15943032,2.7155,4.9789,6.9594,9.3163,10.3141,11.4682,12.7264
0.140832289,-10.25242024,19.662,33.7133,43.6328,52.7697,56.0171,58.6209,60.0197
0.143789696,19.6870455,40.8453,75.5815,105.6072,139.9916,153.2842,163.6298,166.374
0.146183404,-34.19757798,5.2325,9.6034,13.3064,17.3318,18.8453,20.3718,21.7125
0.14627576,-34.19742291,5.1938,9.4249,13.0946,17.3512,18.926,20.255,21.5565
0.146849302,-48.22673677,19.6,34.1296,45.3968,57.2473,61.7169,65.5932,66.9006
0.148202977,16.64198893,12.8529,21.7216,27.9952,33.8341,35.9204,38.054,39.3597
0.149484417,-22.95143423,4.7443,8.5998,12.1179,16.7843,18.591,20.0317,21.0341
0.149525427,-22.95163627,5.0826,9.4369,13.2373,17.3505,18.7284,20.0549,21.1531
0.152437411,-71.24657364,37.449,66.2939,89.2105,113.8407,124.1512,133.3031,135.8018
0.157794969,-39.29072628,5.843,10.4748,14.194,18.2719,19.9862,21.499,22.1839
0.15847575,-60.40142028,3.3748,6.3033,9.0373,12.3744,13.4827,14.3362,15.0148
0.161135648,-32.89683427,16.8677,31.5091,44.9335,62.5511,70.7215,78.3633,80.9636
0.165974532,-13.49861739,24.891,45.673,63.6376,85.2337,94.3153,101.4496,103.4782
0.167010997,1.733221424,5.4441,10.0376,13.9129,17.857,19.1044,20.0636,20.8077
0.167119454,1.733332299,6.5878,11.3064,14.7599,18.0489,19.1557,20.0568,20.8518
0.168663535,-68.41232586,4.28,7.7726,10.6388,13.7557,15.0118,16.2553,16.9155
0.168791642,-68.41217018,3.2891,6.3945,9.4514,13.3192,14.8733,16.2922,16.9552
0.169550116,-46.47987477,8.1101,16.7905,25.7185,36.6559,40.4527,43.146,44.12
0.169707606,-46.47999118,15.7501,26.0739,32.7934,38.869,41.2021,43.2193,44.239
0.172455025,-11.71749028,10.3784,19.1896,26.5968,34.3349,37.1814,39.4481,40.6043
0.172475131,-11.71734365,12.485,21.3629,27.9447,34.7166,37.292,39.4232,40.5397
0.175304958,-53.77952436,3.3243,6.0943,8.5456,11.5031,12.6961,13.7224,14.2824
0.175415667,-53.77965851,4.0122,7.0589,9.3921,11.8086,12.8189,13.7343,14.2274
0.1762408,-69.09335528,23.0469,42.3464,59.0701,78.9118,87.4041,94.8143,97.2336
0.17981716,-34.92090281,19.2131,38.3755,56.285,76.2206,83.4194,88.5568,90.1647
0.180386211,-0.193821552,36.1685,64.1073,87.3389,113.55,122.9989,129.9377,131.6969
0.185556363,-46.37856942,13.9591,23.0026,28.8728,34.2774,36.4115,39.0456,41.1034
0.192750165,5.218461788,13.1416,22.9783,30.6163,38.6257,41.7776,44.6853,46.13
0.192799766,5.218639887,7.6072,15.629,24.1549,36.0259,40.8514,44.591,46.001
0.195222928,-42.44030851,6.5284,12.9328,19.1018,26.2419,28.7281,30.5887,31.2594
0.195425919,-42.44024645,10.7052,17.8954,22.8772,27.4866,29.156,30.6051,31.2584
0.196899903,-38.99839805,24.5723,43.3239,58.0383,73.8858,80.5101,86.4438,87.9853
0.197760529,-3.358100224,35.293,59.1583,75.6479,90.7634,95.8878,100.0398,101.4921
0.201702769,-75.02071421,46.7229,81.4162,107.0152,130.5258,138.1855,143.8854,145.2406
0.205850365,-26.30618946,32.2309,53.8279,68.1755,80.4026,84.6321,88.2775,90.0215
0.207740918,-32.50943533,5.9499,11.9314,18.4135,29.2678,35.3752,40.5829,42.371
0.207904984,-32.50952795,8.2749,15.6286,22.5278,31.7643,36.4582,40.6067,42.286
0.21348932,-43.407369,6.2603,10.7038,13.8731,16.9956,18.267,19.3679,20.0515
0.21432218,-10.278254,4.6408,9.3409,14.4574,22.5609,26.0437,28.5401,30.2118
0.214428839,-10.27836752,7.1851,13.4868,19.0747,24.7107,26.7338,28.5814,30.1774
0.214917414,-10.3316768,6.123,11.7462,17.0154,23.8825,26.6029,28.9069,30.0779
0.215119217,-10.33159901,5.4542,10.6926,15.9523,23.4994,26.5119,28.9123,30.1513
0.223222441,21.13065333,3.7076,7.0995,10.3826,15.1508,17.7194,20.3078,21.401
0.223338616,21.13080726,3.3664,6.5311,9.7465,14.7421,17.5683,20.3138,21.4219
0.224103049,-24.35080766,6.4652,11.2167,14.6173,17.6358,18.5298,19.6116,20.8003
0.224145814,-24.35064362,4.365,8.5082,12.4825,16.9607,18.3875,19.5697,20.7265
0.231067688,-10.90008237,28.376,50.3036,68.5403,90.0711,98.5273,104.7245,106.387
0.232446836,-32.54511644,40.2599,75.6578,108.5017,151.8648,172.4175,191.1607,195.6812
0.233876843,-51.12272016,7.0858,11.9186,15.2197,18.4577,19.7514,20.8937,21.6146
0.235987296,-38.57325365,4.4264,8.7341,13.2111,19.9004,23.3184,27.2537,31.4121
0.236569839,-5.657255178,13.9649,24.4027,32.2773,39.9846,42.7438,44.8985,45.6948
0.236643897,-46.52353864,12.7404,22.6206,30.1995,37.7051,40.494,43.325,46.7301
0.236717777,-46.52340168,13.0856,22.748,30.2398,37.8235,40.5177,43.3014,46.8173
0.236935319,-2.970115657,11.6826,19.335,24.4853,29.1306,30.6884,32.1009,32.9699
0.242605862,4.266441365,12.1173,20.6224,26.4901,31.7569,33.4326,34.8797,35.7784
0.243701675,-1.305296048,9.7408,17.0259,22.5632,28.1844,30.2952,32.8048,33.7795
0.243882665,-1.305260595,8.1171,15.0313,21.0796,27.7018,30.1256,32.7106,33.6823
0.25469287,-33.33540019,21.688,39.5435,54.469,71.4108,78.1495,83.5459,85.2573
0.26107706,-31.41111964,18.0605,34.1159,49.1227,69.1611,78.8287,88.2067,90.8386
0.265519906,-75.0751748,29.2542,50.5674,65.7107,78.8959,83.1457,86.3234,87.2264
0.267857309,19.53654432,10.5365,20.3173,30.136,43.922,49.8809,54.0265,55.6508
0.268016453,19.53643951,14.2476,25.9758,35.7876,46.6842,50.833,54.0596,55.7245
0.273964938,-12.29096944,3.1452,6.1599,9.4046,14.4643,16.8234,18.8101,20.0295
0.274006605,-12.29117022,4.6199,8.5593,11.9632,15.7695,17.2876,18.8147,19.9766
0.279420198,4.934164914,7.3711,14.5604,22.3295,34.2629,39.5726,43.3732,44.7313
0.279596171,4.934090511,12.2955,21.9609,29.6305,37.6756,40.7517,43.4054,44.7037
0.281694417,0.515697686,3.4018,6.3751,9.1712,12.5517,13.8071,14.7736,15.4504
0.281813638,0.515594827,4.9381,8.4293,10.9013,13.1878,14.0013,14.8011,15.4201
0.282708549,-42.58247855,6.9256,11.9992,15.6549,19.143,20.4823,22.4367,26.1872
0.283199971,-63.73140971,19.3843,32.8969,42.6698,52.5985,56.4815,59.8187,60.9829
0.283787264,-45.02352806,19.5482,35.4707,49.2814,65.9813,72.8548,78.8103,80.3484
0.284012245,-45.0235664,21.7694,39.2143,53.1457,67.6433,73.4737,78.9058,80.386
0.289335651,3.807119117,4.4975,8.066,11.3648,15.8729,17.6124,18.8247,19.5
0.289473728,3.806965225,5.508,9.9466,13.4706,16.7919,17.8476,18.8906,19.5144
0.296604641,-74.17336051,4.2343,8.3113,12.3551,17.4897,19.398,20.8306,21.6129
0.297027646,-74.17344889,6.7052,11.5374,15.0366,18.4024,19.718,20.9103,21.615
0.297477071,-8.459854207,18.0299,32.7113,44.9881,58.8746,64.2508,68.9189,70.6921
0.29784395,-68.19501953,25.2011,44.7851,59.9628,75.1227,80.7629,85.3397,86.7355
0.298908726,-44.1521781,55.1025,92.8565,119.3783,144.32,153.0466,159.8684,161.5323
0.304781285,1.184106825,5.6168,12.9957,23.1311,40.1531,46.7134,50.5751,51.5189
0.304978802,1.184034615,18.7467,30.821,38.7699,46.03,48.5471,50.7139,51.5131
0.30628506,-9.911312729,3.5051,6.7366,10.0069,15.0745,17.4319,19.4371,20.6614
0.306401803,-9.911474678,3.625,7.1204,10.6364,15.0729,17.072,19.4632,20.8543
0.311591883,-34.62667788,17.53,28.0224,34.2789,39.1846,40.6901,41.9428,42.5675
0.323864063,4.015303634,26.8661,46.4554,60.6884,73.7825,78.3367,82.8053,84.0557
0.323882686,-33.7458559,7.9957,14.4691,20.5741,28.9854,32.569,35.2576,36.3626
0.323990129,-33.74597286,9.5657,17.2581,23.5813,30.4001,33.0539,35.2348,36.215
0.325356521,-73.28055452,25.0174,45.7137,62.7917,80.8855,87.4695,92.6555,94.205
0.328102112,-2.796570065,38.6574,66.6577,87.5623,107.9006,115.1411,120.9163,122.6854
0.331521844,-35.74467634,3.1122,5.7525,8.2433,11.5472,13.0156,14.3585,15.297
0.331660193,-35.74479802,3.8183,6.8192,9.2487,12.0041,13.1848,14.3752,15.3376
0.334144629,-30.9314445,5.3839,8.8662,11.3392,14.116,15.3364,17.5286,19.8012
0.334422211,-37.12569713,13.7893,22.7079,28.6536,34.0587,35.9139,37.3703,38.1601
0.33452408,-37.12556118,7.6552,15.7977,23.7585,32.64,35.4748,37.352,38.1014
0.340871681,-42.73936596,45.7731,76.6444,98.1695,118.0842,124.9413,130.7719,132.4145
0.348406177,-39.20768234,3.212,6.1328,9.0885,13.4908,15.6295,17.4985,18.33
0.348570863,-39.20781904,4.2061,7.738,10.7875,14.4177,16.043,17.5103,18.2704
0.348832837,-3.803088893,57.1124,96.8818,125.0555,151.0772,159.763,166.3408,168.1848
0.349311552,-28.29942306,11.2583,19.6859,25.89,31.4977,33.1387,34.7252,35.9756
0.349452999,-28.29954511,11.5283,19.8042,25.8635,31.4358,33.1461,34.6959,36.0392
0.353610962,20.27349018,5.4757,11.3511,18.1933,30.5564,38.1179,45.1146,46.9897
0.353806111,20.27346938,8.873,17.0389,24.9541,35.6639,40.683,45.4214,47.005
0.363526056,-51.83400376,7.15,12.0213,15.3673,18.5204,19.7623,21.0649,21.9674
0.364578867,-43.28284961,8.2706,14.5187,19.352,24.4826,26.4895,28.0526,28.7503
0.364665227,-43.28266147,4.5334,9.3392,14.7153,22.6954,25.855,28.0168,28.7843
0.365915885,-45.23252158,37.6934,63.1113,81.1388,99.105,106.0924,113.0373,114.7461
0.367900298,-1.974606647,6.8351,12.3958,17.1212,22.3706,24.2069,25.7018,26.8777
0.368030983,-1.974495145,7.0388,12.6911,17.391,22.4718,24.3102,25.7209,26.5671
0.370793475,-79.1422057,41.6644,78.9191,112.1169,151.4006,167.7671,181.9537,185.1571
0.381328231,-43.95054941,32.492,57.5867,77.3516,98.416,107.2386,115.1127,117.2981
0.384795,16.4372797,12.5527,24.8553,37.492,54.3891,60.7313,64.9127,66.5792
0.384984132,16.43728711,20.0465,34.8512,46.1538,57.5976,61.6606,64.9509,66.6153
0.385477702,16.51319738,5.9245,10.0301,12.9309,15.6526,16.5892,18.0499,20.5687
0.38674265,-28.23033528,8.6478,17.2514,25.9651,36.4304,39.7834,42.4365,43.6388
0.386855522,-28.23046478,14.8867,25.0523,31.9827,38.1405,40.4058,42.5255,43.587
0.39377345,-6.351401841,1.5848,2.9519,4.3147,6.3258,7.281,8.1112,8.6743
0.394105005,-53.24829576,5.1006,9.2733,12.7068,16.4366,17.8937,19.1123,19.6185
0.394149107,-53.24811376,4.5207,8.3012,11.7677,16.0862,17.7397,19.113,19.6428
0.39791135,-44.60291476,3.4759,7.2082,11.3298,16.9608,19.1584,20.7394,21.3645
0.398071935,-44.60303928,7.0302,11.8335,15.1786,18.3505,19.5776,20.7323,21.3602
0.40104926,-62.12953299,13.6916,26.2686,37.6447,50.3514,55.0113,58.4375,59.5641
0.412485447,-2.244727803,18.3788,30.5515,38.893,46.8039,49.7543,52.0908,52.9385
0.416505883,-8.366570365,3.8306,7.0414,9.88,13.4103,14.8765,16.3333,17.4126
0.416653791,-8.366433529,2.8131,5.5654,8.457,12.7326,14.6752,16.3092,17.3571
0.425391224,-5.037017729,8.7611,14.9102,19.4262,23.879,25.4507,26.8806,27.7916
0.425601565,3.740878735,26.6829,43.6772,54.9618,65.1746,68.6668,71.4129,72.426
0.426279158,-28.75789998,4.6897,8.3874,11.6076,15.5158,16.8855,18.1473,19.2158
0.426425975,-28.75804995,5.0443,9.1602,12.4867,15.8423,17.0164,18.081,19.0999
0.431082738,-75.75941596,5.603,9.9937,13.6214,17.4837,18.7623,19.7564,20.4067
0.431703443,-75.75930938,5.1322,9.5505,13.3872,17.4653,18.7658,19.809,20.4798
0.433132213,-5.734752575,12.8975,22.9527,30.9989,39.4311,42.5241,44.9982,45.8446
0.435739544,-7.718431022,21.4894,33.8581,41.5546,48.4856,51.052,53.4111,55.1358
0.437758884,-60.00690616,12.9487,24.2399,34.3515,46.0167,50.2049,53.069,53.9503
0.438072652,-70.08124989,6.2633,11.3576,15.6253,20.4784,22.4727,24.1899,24.9463
0.442247307,-3.263309008,5.5812,10.6758,15.7587,22.4,24.7764,26.2852,27.1867
0.442412038,-3.263169203,7.2351,12.8722,17.6533,23.0909,25.0198,26.3233,27.2329
0.443912513,-31.42975068,8.5088,16.5185,24.4082,35.8321,41.6243,46.9228,49.4429
0.444017123,-31.42994574,8.099,15.8775,23.7022,35.1214,41.0112,46.8563,49.2239
0.444936301,-72.51547451,9.8669,17.8383,24.4853,31.918,34.9614,37.4917,38.5398
0.445052776,-74.65335495,25.5698,46.1815,63.1854,81.4909,88.23,93.2956,94.7061
0.445485118,-72.51535012,7.1851,14.2849,21.4185,30.7964,34.6185,37.4793,38.5341
0.451104951,17.29872461,8.2744,14.3342,18.9727,24.0471,26.3754,28.5071,29.814
0.455276098,-36.08764604,4.1091,7.5297,10.4838,13.8293,15.1084,16.3017,16.8744
0.455388046,-36.0875003,4.1395,7.4796,10.381,13.7615,15.0964,16.3116,16.9275
0.45820532,-1.389188236,11.465,20.2424,27.2729,34.7884,37.5731,39.811,40.7337
0.458243788,-1.388975204,6.2281,12.6028,19.8462,31.3392,36.3589,39.7052,40.7707
0.462693827,-52.95159693,1.9445,3.5645,5.0122,6.8034,7.5763,8.3606,8.9675
0.470257934,-69.10436733,15.2583,27.0975,36.514,46.7705,51.0001,54.7372,55.9541
0.472012598,-63.36726222,9.1817,15.4731,19.8372,23.9393,25.4457,26.8595,28.2813
0.472891315,-77.31451031,15.2309,28.6533,41.0321,57.1612,65.1343,73.372,75.5595
0.474289363,2.403442887,7.4361,12.9331,17.2338,21.7454,23.3249,24.4952,25.1618
0.474428935,2.403400198,7.8048,13.6576,17.9949,22.0348,23.42,24.4812,25.1848
0.474606679,-52.1346537,24.0283,41.1203,54.1513,67.3935,72.4828,76.7806,78.5131
0.481810826,-25.32363045,7.9892,13.4735,17.1984,20.4622,21.568,22.7177,23.8139
0.482965674,-26.39820463,8.035,13.5073,17.2585,20.6413,21.8409,23.0227,24.0311
0.484861187,-14.31593239,40.1982,66.765,84.4773,100.3035,105.6807,110.3006,112.7172
0.485698835,-1.144600486,13.0575,24.0869,34.0027,45.7694,50.1654,53.5562,54.8067
0.485783255,-1.144405848,12.0668,22.2622,31.8941,44.6776,49.8022,53.631,54.8731
0.487347873,-31.33457172,17.925,34.5884,50.789,73.5699,84.7509,95.1736,98.2981
0.48821443,-41.2288375,10.6592,18.8652,25.2696,31.8051,34.1062,36.2088,37.4845
0.488402177,-41.2287941,10.5951,18.9936,25.555,31.9469,34.1749,36.3537,37.4611
0.488877323,-52.41206357,2.6473,4.8301,6.7271,8.8911,9.7558,10.5676,11.1603
0.489127347,-52.41200571,2.9597,5.274,7.1203,9.0625,9.7869,10.5536,11.171
0.490045419,-53.31692137,8.4087,15.7414,22.9058,33.0337,37.3408,40.456,41.4783
0.490396344,-53.31691688,10.5109,19.1993,26.5481,34.7615,37.9239,40.5138,41.7588
0.496443722,-55.0541876,4.3238,7.7083,10.6016,13.8371,14.9421,16.2488,17.0068
0.496671559,-55.05401759,3.6993,6.8416,9.8518,13.5992,14.876,16.1659,16.913
0.500020364,-41.37658612,9.1674,15.9044,20.8496,25.5637,27.3114,29.0809,30.0005
0.501968214,-75.30547481,6.883,12.0186,15.8449,19.3891,20.7215,21.9521,22.8012
0.502894977,-45.98547955,16.77,29.5195,39.455,49.5145,53.2817,58.3675,67.642
0.50681555,-45.53173425,8.1824,15.501,22.2175,30.526,34.1906,37.4237,38.3741
0.506858383,-45.53157854,9.7937,17.4549,23.717,31.0947,34.3752,37.4081,38.3353
0.509428388,-52.04309253,3.6482,7.2658,10.8724,15.3069,16.9216,18.2674,18.9467
0.509695104,-52.04305206,6.0225,10.1447,13.0881,16.0247,17.1658,18.3087,19.0158
0.515617234,-50.77601406,26.4521,45.0429,58.121,70.0132,74.2304,77.7276,78.8518
0.519588078,-31.96629134,12.3966,23.5516,34.0433,48.6195,56.1037,63.2782,66.0518
0.520850334,-38.07396495,25.5646,45.9147,63.0414,83.4644,92.3512,100.2958,102.4683
0.52120535,-4.172290952,65.4983,111.1627,143.9048,175.6607,187.1037,195.8391,198.1492
0.531642586,-36.10381049,10.1546,19.5085,28.0699,38.0369,41.9437,45.1338,45.9241
0.531684996,-36.10364585,13.2276,23.0046,30.6003,38.8253,42.1892,45.1229,45.9222
0.532313323,1.305097591,46.0125,77.159,98.7179,118.0514,124.8008,130.4958,132.1308
0.532831852,-46.87119611,4.6607,9.3317,14.2042,20.8036,23.5509,25.8115,27.0695
0.53300921,-46.87128127,7.8387,13.5804,17.8213,22.2261,24.1089,25.9409,27.3019
0.533855857,-44.30930668,8.9703,16.1937,22.4039,29.7185,32.4221,35.3729,38.5872
0.534086801,-44.30934234,10.2677,18.18,24.3056,30.4632,32.8068,35.532,37.9228
0.540925594,1.057929532,9.3801,15.4396,19.4228,23.0107,24.2733,25.4479,26.2491
0.544157625,-73.84842417,6.7939,12.4546,17.1697,22.0899,23.8456,25.9674,26.7896
0.544346548,-4.423317308,6.9152,13.5725,20.7239,31.3381,35.7569,39.3458,40.3569
0.544518941,-4.423409973,12.0562,20.9063,27.6199,34.3296,36.8474,39.5053,40.3689
0.544523386,-73.84829877,6.0942,11.4916,16.3596,21.8917,23.8143,25.7054,26.8338
0.558561941,20.46850573,13.0827,24.2998,34.3392,47.4619,54.283,60.967,62.752
0.561997548,4.74386945,45.7156,75.4573,94.8568,111.4881,117.149,121.7457,123.1826
0.563185147,1.838192929,3.7813,6.4967,8.5795,10.6724,11.3886,12.0371,12.6209
0.563296351,1.838338605,2.8786,5.4239,7.7553,10.4181,11.3104,12.0055,12.5597
0.564104772,-3.056137607,9.2444,15.8013,20.5638,25.0867,26.6714,28.0903,29.0722
0.567175488,2.688826935,4.9598,8.4388,10.9166,13.2847,14.1101,14.8915,15.4556
0.567240422,-8.628218448,12.8685,25.0305,36.8229,53.1924,62.006,71.7709,74.6752
0.567742799,-63.72702515,11.5844,22.4981,32.8453,45.577,50.6762,54.7078,55.9023
0.567912124,-63.72686808,15.6118,27.4966,36.8875,47.1748,51.2959,54.7932,55.9278
0.570440717,-32.17093641,14.8268,28.1568,40.6666,57.2837,65.6071,73.3492,76.1372
0.57378431,-5.407012935,14.9391,27.0435,37.1479,48.2864,52.5168,55.9217,56.9883
0.573853024,-5.406853141,11.8712,22.8059,33.2383,46.4461,51.8143,55.807,56.9743
0.574037953,3.213887393,24.8265,41.0164,51.8098,61.6573,65.2076,68.2097,69.1871
0.574685832,-41.47505097,25.8778,43.0814,54.6937,65.2316,68.7372,71.4703,72.5644
0.579915995,-39.40366129,2.8655,5.3056,7.6613,11.0741,12.5519,13.7059,14.4516
0.580139867,-39.40377218,3.4787,6.3839,8.8454,11.642,12.7768,13.7329,14.4534
0.590522899,-1.839622233,9.0076,15.1557,19.6692,24.3743,26.119,27.6062,28.3326
0.590714214,-1.839694167,6.476,12.586,18.1446,24.1166,26.0715,27.6035,28.4037
0.59150562,1.198626764,59.1796,95.7517,118.6879,138.8719,146.3621,152.8175,154.5214
0.596300336,20.15000705,6.8426,13.112,19.2758,28.2246,32.463,36.123,37.3625
0.596443914,20.1501681,6.3164,12.3313,18.3621,27.2603,31.9608,36.0584,37.2723
0.604120273,-50.94322475,36.1336,58.8329,72.902,84.9243,89.2522,92.9445,94.2971
0.628439997,-0.040482888,21.8955,39.1267,52.9777,67.1961,72.0708,75.7305,77.314
0.628518862,-0.040339347,19.6507,36.0508,50.3014,66.1489,71.6996,75.7186,77.6397
0.635621771,3.415015332,2.6601,4.9276,7.1053,9.9705,11.1376,12.4739,13.1397
0.635643386,3.414821157,3.3944,6.035,8.1769,10.4126,11.2413,12.4175,13.0816
0.636974905,-1.473077495,6.6659,11.5792,15.5233,19.8885,21.5415,22.8194,23.5522
0.637062176,-1.473230075,6.3671,11.6209,15.8735,20.1336,21.6134,22.8404,23.7702
0.645304603,-49.30941751,2.0993,3.8032,5.3585,7.2835,7.9474,8.691,9.893
0.645522145,-49.30952617,2.8001,4.8284,6.2847,7.5725,8.0291,8.6829,10.2375
0.651175689,21.13094347,21.6813,40.7036,57.9386,80.4552,91.9071,103.152,105.8057
0.656763363,-27.51711511,14.5759,25.5209,33.8201,42.0971,45.0194,47.3458,48.5978
0.657884734,-4.197783453,12.4461,21.4491,28.1812,34.7213,37.004,39.0666,39.852
0.657943756,-4.197625004,7.6463,15.3608,23.1466,32.9935,36.6391,39.0996,39.8214
0.66584496,-73.59710619,22.0708,40.2972,55.759,72.976,79.3399,84.1704,85.4692
0.66611915,20.09207445,12.5331,23.2222,32.6312,43.9485,48.7703,52.8258,54.5203
0.670784411,-9.24692114,35.6011,67.7278,97.1776,126.6692,136.78,145.1998,147.6778
0.675148437,-11.01375768,7.6842,14.1852,20.0205,27.3338,30.3004,32.6711,33.7396
0.675317776,-11.01366477,7.0773,13.5818,19.6549,27.2497,30.3146,32.65,33.8089
0.681007068,-1.797890005,2.493,4.4451,6.1298,8.085,8.7799,9.4415,10.2452
0.699308885,-50.72776232,6.8461,11.4117,14.5027,17.4351,18.6213,19.7558,20.3922
0.703633949,-69.05441576,6.7521,12.3209,17.2322,23.392,26.0293,28.1992,29.101
0.703974386,-69.05453822,7.1344,13.057,18.0755,23.7765,26.0854,28.1256,29.1003
0.705331983,-55.74229619,10.9153,19.1527,25.4738,31.5701,33.7036,35.4754,36.2428
0.705367265,-55.74210502,9.0119,16.0869,22.5403,30.3819,33.19,35.3813,36.273
0.70654004,-56.71060671,10.5417,17.3984,22.2809,27.3797,29.2909,30.8084,31.4747
0.706879192,-56.71066468,7.9193,14.9986,21.0,27.1567,29.2734,30.821,31.5329
0.716111138,-25.74826051,33.0861,57.309,75.7003,94.6824,101.2148,106.0997,108.0215
0.72214643,-5.391020146,47.8455,82.3233,108.0069,133.8211,143.3147,150.7936,152.8456
0.734627098,-26.15737086,19.6148,34.5317,45.8867,56.6672,60.2143,63.0419,64.1922
0.735995037,-73.11734233,4.5461,9.0176,14.0274,22.8491,27.0481,29.7287,30.555
0.736307901,-73.1175392,8.0793,14.6249,19.9718,25.6762,27.9238,29.7565,30.6004
0.742876006,-2.401827761,38.0376,65.5528,86.6073,108.2823,116.1808,122.398,124.1057
0.745495798,4.962505762,26.0232,48.4725,67.7246,88.6381,96.7409,103.7718,105.9631
0.746648787,-50.94802876,20.3783,35.6658,47.5636,60.3105,64.823,68.4087,69.6883
0.746923973,17.77017795,6.4938,14.5054,24.5803,41.2034,48.7266,54.3656,56.0294
0.747062481,17.77003177,17.1629,29.312,38.3586,47.5729,51.2376,54.6251,56.0339
0.753506608,-27.27266516,71.65,124.7081,163.9699,202.5855,216.5742,227.5872,230.3423
0.760081628,-21.98775932,9.3914,17.1087,23.7726,31.2676,33.509,35.5258,37.672
0.760256827,-21.98775825,11.366,19.643,25.7379,31.6948,33.4919,35.5526,37.6546
0.760404805,-72.40519424,8.5097,15.2515,20.891,27.546,30.3366,32.6427,33.8335
0.760642191,-72.40537172,7.4622,14.1297,20.1257,27.2811,30.2061,32.8203,34.0325
0.764647707,17.82945074,9.8863,17.3012,22.8681,28.5296,30.6411,32.9327,34.6171
